Name,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,Primary UZA Population,Agency VOMS,Mode,TOS,Mode VOMS,Vehicle Operations Hours,Vehicle Operations Hours Questionable,Vehicle Maintenance Hours,Vehicle Maintenance Hours Questionable,Facility Maintenance Hours,Facility Maintenance Hours Questionable,General Administration Hours,General Administration Hours Questionable,Capital Labor Hours,Capital Labor Hours Questionable,Total Hours,Total Hours Questionable,Vehicle Operations Count,Vehicle Operations Count Questionable,Vehicle Maintenance Count,Vehicle Maintenance Count Questionable,Facility Maintenance Count,Facility Maintenance Count Questionable,General Administration Count,General Administration Count Questionable,Capital Labor Count,Capital Labor Count Questionable,Total Employee Count,Total Employee Count Questionable,Vehicle Operations Salary Expenses,Vehicle Operations Salary Expenses Questionable,Vehicle Maintenance Salary Expenses,Vehicle Maintenance Salary Expenses Questionable,Facility Maintenance Salary Expenses,Facility Maintenance Salary Expenses Questionable,General Administration Salary Expenses,General Administration Salary Expenses Questionable,Total Operating Salary Expenses,Total Operating Salary Expenses Questionable,Vehicle Operations Average Hourly Wage,Vehicle Operations Average Hourly Wage Questionable,Vehicle Maintenance Average Hourly Wage,Vehicle Maintenance Average Hourly Wage Questionable,Facility Maintenance Average Hourly Wage,Facility Maintenance Average Hourly Wage Questionable,General Administration Average Hourly Wage,General Administration Average Hourly Wage Questionable,Total Operating Average Hourly Wage,Total Operating Average Hourly Wage Questionable,Any data questionable?,,,,,1
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243","1,104",VP,DO,424,0,,0,,"6,749",,"22,141",,203,,"29,093",,0,,0,,5.7,,14.6,,0.9,,21.2,,$0 ,,$0 ,,"$126,343 ",,"$438,900 ",,"$565,243 ",,,,,,$18.72 ,,$19.82 ,,$19.43 ,,No,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243","1,104",MB,DO,401,"1,289,601",,"398,200",,"247,387",,"224,744",,"14,692",,"2,174,624",,800.5,,236.4,,167.5,,152.7,,62,,"1,419.10",,"$25,971,796 ",,"$9,556,651 ",,"$4,968,574 ",,"$6,522,071 ",,"$47,019,092 ",,$20.14 ,,$24.00 ,,$20.08 ,,$29.02 ,,$21.62 ,,No,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243","1,104",LR,DO,91,"385,482",,"211,183",,"202,073",,"99,025",,"7,077",,"904,840",,209.4,,125.2,,139,,63.5,,43.4,,580.5,,"$8,727,824 ",,"$4,409,943 ",,"$4,727,183 ",,"$4,320,972 ",,"$22,185,922 ",,$22.64 ,,$20.88 ,,$23.39 ,,$43.64 ,,$24.52 ,,No,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243","1,104",DR,DO,59,"260,594",,"62,021",,"28,954",,"20,991",,"3,101",,"375,661",,155.8,,39.5,,19.4,,15.3,,7.3,,237.3,,"$5,132,415 ",,"$1,723,842 ",,"$790,353 ",,"$555,212 ",,"$8,201,822 ",,$19.70 ,,$27.79 ,,$27.30 ,,$26.45 ,,$21.83 ,,No,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243","1,104",CB,DO,42,"89,549",,"24,138",,"17,618",,"15,720",,970,,"147,995",,55.6,,14.4,,11.6,,11.3,,4.4,,97.3,,"$1,827,090 ",,"$672,301 ",,"$356,517 ",,"$639,582 ",,"$3,495,490 ",,$20.40 ,,$27.85 ,,$20.24 ,,$40.69 ,,$23.62 ,,No,,,,,
Utah Transit Authority,Salt Lake City,UT,8001,80001,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,021,243","1,104",CR,DO,36,"208,239",,"62,029",,"166,828",,"83,142",,"5,365",,"525,603",,160.8,,33.6,,115.6,,56.8,,33.4,,400.2,,"$4,199,071 ",,"$1,706,164 ",,"$3,811,698 ",,"$2,937,120 ",,"$12,654,053 ",,$20.16 ,,$27.51 ,,$22.85 ,,$35.33 ,,$24.08 ,,No,,,,,
MTA Bus Company,New York,NY,2188,20188,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295","1,091",MB,DO,"1,091","5,193,765",,"2,008,462",,"211,074",,"201,700",,"36,768",,"7,651,769",,"2,526.00",,964,,103,,152,,18,,"3,763.00",,"$177,235,393 ",,"$75,168,131 ",,"$7,098,087 ",,"$10,247,394 ",,"$269,749,005 ",,$34.12 ,,$37.43 ,,$33.63 ,,$50.81 ,,$35.25 ,,No,,,,,
Northeast Illinois Regional Commuter Railroad Corporation dba: Metra Rail,Chicago,IL,5118,50118,Independent Public Agency or Authority of Transit Service,Full Reporter,"8,608,208","1,062",CR,DO,"1,062","3,630,934",,"2,311,271",,"1,909,128",,"907,455",,"708,248",,"9,467,036",,"1,747.00",,"1,300.00",,971,,492,,360,,"4,870.00",,"$128,365,202 ",,"$72,755,784 ",,"$59,285,108 ",,"$32,684,274 ",,"$293,090,368 ",,$35.35 ,,$31.48 ,,$31.05 ,,$36.02 ,,$30.96 ,,No,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892","1,042",MB,DO,535,"3,025,081",,"688,057",,"126,817",,"516,753",,"44,880",,"4,401,588",,"1,615.00",,371,,76,,296,,30,,"2,388.00",,"$75,438,188 ",,"$21,727,407 ",,"$3,277,083 ",,"$20,486,373 ",,"$120,929,051 ",,$24.94 ,,$31.58 ,,$25.84 ,,$39.64 ,,$27.47 ,,No,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892","1,042",VP,DO,164,0,,0,,0,,"4,376",,0,,"4,376",,0,,0,,0,,8,,0,,8,,$0 ,,$0 ,,$0 ,,"$204,663 ",,"$204,663 ",,,,,,,,$46.77 ,,$46.77 ,,No,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892","1,042",LR,DO,105,"1,239,202",,"349,847",,"558,195",,"286,227",,"32,704",,"2,466,175",,639,,198,,301,,182,,22,,"1,342.00",,"$35,026,720 ",,"$12,980,077 ",,"$17,617,327 ",,"$14,199,315 ",,"$79,823,439 ",,$28.27 ,,$37.10 ,,$31.56 ,,$49.61 ,,$32.37 ,,No,,,,,
Dallas Area Rapid Transit,Dallas,TX,6056,60056,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,121,892","1,042",SR,DO,1,"2,162",,0,,0,,0,,0,,"2,162",,5,,0,,0,,0,,0,,5,,"$220,193 ",,$0 ,,$0 ,,$0 ,,"$220,193 ",,$101.85 ,,,,,,,,$101.85 ,,No,,,,,
MTA Long Island Rail Road,Jamaica,NY,2100,20100,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"18,351,295","1,019",CR,DO,"1,019","4,585,455",,"4,370,466",,"2,866,820",,"817,354",,0,,"12,640,095",,"2,133.00",,"2,074.00",,"1,448.00",,457,,0,,"6,112.00",,"$174,603,135 ",,"$175,984,769 ",,"$104,726,933 ",,"$32,405,819 ",,"$487,720,656 ",,$38.08 ,,$40.27 ,,$36.53 ,,$39.65 ,,$38.59 ,,No,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,8,8,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898",918,MB,DO,534,"2,449,755",,"474,376",,"56,148",,"320,928",,"6,951",,"3,308,158",,"1,354.00",,294,,35,,166,,4,,"1,853.00",,"$67,203,455 ",,"$13,354,461 ",,"$1,712,671 ",,"$11,540,398 ",,"$93,810,985 ",,$27.43 ,,$28.15 ,,$30.50 ,,$35.96 ,,$28.36 ,,No,,,,,
Tri-County Metropolitan Transportation District of Oregon,Portland,OR,8,8,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,849,898",918,LR,DO,104,"460,655",,"345,805",,"278,053",,"130,796",,"315,075",,"1,530,384",,248,,175,,154,,68.5,,170.5,,816,,"$15,052,888 ",,"$10,390,017 ",,"$8,859,894 ",,"$4,979,848 ",,"$39,282,647 ",,$32.68 ,,$30.05 ,,$31.86 ,,$38.07 ,,$25.67 ,,No,,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853",912,MB,DO,575,"2,573,656",,"986,546",,"221,501",,"433,760",,"33,956",,"4,249,419",,"1,243.50",,476.4,,106.8,,201.9,,17.8,,"2,046.40",,"$67,720,799 ",,"$27,969,134 ",,"$6,312,661 ",,"$14,124,519 ",,"$116,127,113 ",,$26.31 ,,$28.35 ,,$28.50 ,,$32.56 ,,$27.33 ,,No,,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853",912,LR,DO,56,"283,883",,"230,361",,"287,404",,"35,191",,"8,130",,"844,969",,137.2,,111.2,,138.5,,16.1,,4.3,,407.3,,"$7,947,888 ",,"$6,645,334 ",,"$8,301,928 ",,"$1,311,967 ",,"$24,207,117 ",,$28.00 ,,$28.85 ,,$28.89 ,,$37.28 ,,$28.65 ,,No,,,,,
Port Authority of Allegheny County,Pittsburgh,PA,3022,30022,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,733,853",912,IP,DO,2,"8,369",,27,,"6,450",,447,,0,,"15,293",,4,,0.1,,3.1,,0.2,,0,,7.4,,"$215,684 ",,$760 ,,"$181,261 ",,"$13,497 ",,"$411,202 ",,$25.77 ,,$28.15 ,,$28.10 ,,$30.19 ,,$26.89 ,,No,,,,,
Metro Transit ,Minneapolis,MN,5027,50027,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"2,650,890",885,MB,DO,793,"3,868,053",,"728,864",,"228,660",,"680,049",,"60,572",,"5,566,198",,"1,895.00",,406,,122,,331,,33,,"2,787.00",,"$89,946,930 ",,"$20,983,808 ",,"$6,481,809 ",,"$14,208,330 ",,"$131,620,877 ",,$23.25 ,,$28.79 ,,$28.35 ,,$20.89 ,,$23.65 ,,No,,,,,
Metro Transit ,Minneapolis,MN,5027,50027,"Subsidiary Unit of a Transit Agency, Reporting Separately",Full Reporter,"2,650,890",885,LR,DO,72,"331,456",,"179,638",,"166,402",,"342,957",,"127,483",,"1,147,936",,190,,95,,91,,182,,53,,611,,"$9,213,838 ",,"$5,135,388 ",,"$5,223,908 ",,"$10,039,085 ",,"$29,612,219 ",,$27.80 ,,$28.59 ,,$31.39 ,,$29.27 ,,$25.80 ,,No,,,,,
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,4022,40022,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,515,419",838,MB,DO,451,"2,695,351",,"691,046",,"213,876",,"620,425",,632,,"4,221,330",,"1,585.71",,327,,110.96,,302.32,,0.32,,"2,326.31",,"$53,992,339 ",,"$14,858,288 ",,"$5,298,176 ",,"$20,139,092 ",,"$94,287,895 ",,$20.03 ,,$21.50 ,,$24.77 ,,$32.46 ,,$22.34 ,,No,,,,,
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,4022,40022,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,515,419",838,HR,DO,224,"1,673,370",,"537,604",,"871,005",,"745,134",,"49,860",,"3,876,973",,724.2,,225,,451.89,,354.35,,26.34,,"1,781.78",,"$37,672,506 ",,"$12,239,309 ",,"$21,576,658 ",,"$23,605,215 ",,"$95,093,688 ",,$22.51 ,,$22.77 ,,$24.77 ,,$31.68 ,,$24.53 ,,No,,,,,
Metropolitan Atlanta Rapid Transit Authority,Atlanta,GA,4022,40022,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,515,419",838,DR,DO,163,"627,221",,"118,971",,"6,070",,"45,774",,0,,"798,036",,363.09,,55,,3.15,,22.33,,0,,443.57,,"$9,880,263 ",,"$2,580,185 ",,"$150,378 ",,"$1,487,798 ",,"$14,098,624 ",,$15.75 ,,$21.69 ,,$24.77 ,,$32.50 ,,$17.67 ,,No,,,,,
VIA Metropolitan Transit,San Antonio,TX,6011,60011,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,758,210",786,MB,DO,372,"2,130,764",,"486,524",,"180,448",,"371,533",,0,,"3,169,269",,"1,199.80",,263.5,,97.7,,206.6,,0,,"1,767.60",,"$47,072,136 ",,"$11,137,901 ",,"$3,757,513 ",,"$10,184,466 ",,"$72,152,016 ",,$22.09 ,,$22.89 ,,$20.82 ,,$27.41 ,,$22.77 ,,No,,,,,
VIA Metropolitan Transit,San Antonio,TX,6011,60011,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,758,210",786,DR,DO,102,"390,859",,"53,440",,"4,921",,"47,362",,0,,"496,582",,213.8,,29,,2.7,,25.9,,0,,271.4,,"$7,409,102 ",,"$1,157,871 ",,"$98,417 ",,"$1,424,625 ",,"$10,090,015 ",,$18.96 ,,$21.67 ,,$20.00 ,,$30.08 ,,$20.32 ,,No,,,,,
San Diego Metropolitan Transit System,San Diego,CA,9026,90026,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,956,746",732,MB,DO,215,"1,058,661",,"311,015",,"7,262",,"60,220",,0,,"1,437,158",,620,,182,,4,,34,,0,,840,,"$25,123,728 ",,"$8,078,907 ",,"$743,021 ",,"$1,425,869 ",,"$35,371,525 ",,$23.73 ,,$25.98 ,,$102.32 ,,$23.68 ,,$24.61 ,,No,,,,,
San Diego Metropolitan Transit System,San Diego,CA,9026,90026,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,956,746",732,LR,DO,97,"582,274",,"160,857",,"243,421",,"8,065",,0,,"994,617",,337,,84,,120,,4,,0,,545,,"$13,180,417 ",,"$4,927,106 ",,"$5,692,887 ",,"$472,134 ",,"$24,272,544 ",,$22.64 ,,$30.63 ,,$23.39 ,,$58.54 ,,$24.40 ,,No,,,,,
Santa Clara Valley Transportation Authority,San Jose,CA,9013,90013,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,664,496",679,MB,DO,384,"1,822,672",,"551,645",,"88,319",,"201,992",,0,,"2,664,628",,"1,033.00",,311,,54,,131,,0,,"1,529.00",,"$65,998,523 ",,"$23,277,357 ",,"$1,794,565 ",,"$10,929,827 ",,"$102,000,272 ",,$36.21 ,,$42.20 ,,$20.32 ,,$54.11 ,,$38.28 ,,No,,,,,
Santa Clara Valley Transportation Authority,San Jose,CA,9013,90013,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,664,496",679,LR,DO,59,"281,226",,"197,729",,"225,121",,"68,199",,0,,"772,275",,169,,94,,115,,44,,0,,422,,"$10,877,887 ",,"$9,660,586 ",,"$8,078,722 ",,"$3,690,892 ",,"$32,308,087 ",,$38.68 ,,$48.86 ,,$35.89 ,,$54.12 ,,$41.83 ,,No,,,,,
Alameda-Contra Costa Transit District,Oakland,CA,9014,90014,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,281,212",667,MB,DO,362,"1,869,544",,"526,072",,"61,566",,"363,489",,0,,"2,820,671",,"1,305.00",,320,,36,,213,,0,,"1,874.00",,"$66,632,541 ",,"$16,931,271 ",,"$3,416,258 ",,"$17,291,573 ",,"$104,271,643 ",,$35.64 ,,$32.18 ,,$55.49 ,,$47.57 ,,$36.97 ,,No,,,,,
Alameda-Contra Costa Transit District,Oakland,CA,9014,90014,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,281,212",667,CB,DO,104,"155,964",,"43,887",,"5,136",,"30,324",,0,,"235,311",,110,,26,,3,,18,,0,,157,,"$5,558,728 ",,"$1,412,468 ",,"$284,997 ",,"$1,442,526 ",,"$8,698,719 ",,$35.64 ,,$32.18 ,,$55.49 ,,$47.57 ,,$36.97 ,,No,,,,,
Snohomish County Public Transportation Benefit Area Corporation,Everett,WA,29,29,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,059,393",608,VP,DO,368,"12,761",,"8,600",,"1,249",,"12,121",,567,,"35,298",,6.4,,5.7,,0.8,,7.5,,0.3,,20.7,,"$427,321 ",,"$296,153 ",,"$37,132 ",,"$534,171 ",,"$1,294,777 ",,$33.49 ,,$34.44 ,,$29.73 ,,$44.07 ,,$36.68 ,,No,,,,,
Snohomish County Public Transportation Benefit Area Corporation,Everett,WA,29,29,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,059,393",608,MB,DO,93,"594,841",,"78,303",,"16,120",,"122,319",,"13,138",,"824,721",,327.7,,45.1,,10,,70.1,,7.4,,460.3,,"$17,642,000 ",,"$2,667,380 ",,"$485,497 ",,"$5,032,357 ",,"$25,827,234 ",,$29.66 ,,$34.06 ,,$30.12 ,,$41.14 ,,$31.32 ,,No,,,,,
Snohomish County Public Transportation Benefit Area Corporation,Everett,WA,29,29,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,059,393",608,CB,DO,49,"120,208",,"29,845",,"3,345",,"24,757",,"2,889",,"181,044",,65.9,,17.1,,2.1,,14.2,,1.6,,100.9,,"$3,562,872 ",,"$1,008,052 ",,"$100,757 ",,"$1,039,461 ",,"$5,711,142 ",,$29.64 ,,$33.78 ,,$30.12 ,,$41.99 ,,$31.55 ,,No,,,,,
Central Florida Regional Transportation Authority,Orlando,FL,4035,40035,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,510,516",560,MB,DO,238,"1,411,223",,"270,444",,"78,827",,"191,972",,0,,"1,952,466",,705,,141,,38,,103,,0,,987,,"$28,215,020 ",,"$6,124,001 ",,"$1,552,911 ",,"$4,616,447 ",,"$40,508,379 ",,$19.99 ,,$22.64 ,,$19.70 ,,$24.05 ,,$20.75 ,,No,,,,,
Central Florida Regional Transportation Authority,Orlando,FL,4035,40035,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,510,516",560,RB,DO,12,"50,768",,"1,683",,"3,925",,"9,558",,0,,"65,934",,25,,1,,2,,6,,0,,34,,"$1,014,818 ",,"$38,325 ",,"$77,323 ",,"$229,864 ",,"$1,360,330 ",,$19.99 ,,$22.77 ,,$19.70 ,,$24.05 ,,$20.63 ,,No,,,,,
The Greater Cleveland Regional Transit Authority,Cleveland,OH,5015,50015,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,780,673",547,MB,DO,350,"2,019,494",,"528,710",,"142,703",,"297,936",,0,,"2,988,843",,"1,014.92",,288.63,,69.33,,199.27,,0,,"1,572.15",,"$47,150,016 ",,"$14,518,214 ",,"$3,149,252 ",,"$12,755,128 ",,"$77,572,610 ",,$23.35 ,,$27.46 ,,$22.07 ,,$42.81 ,,$25.95 ,,No,,,,,
The Greater Cleveland Regional Transit Authority,Cleveland,OH,5015,50015,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,780,673",547,DR,DO,73,"331,364",,"61,589",,"29,454",,"56,188",,0,,"478,595",,158.42,,31,,16.33,,36.11,,0,,241.86,,"$7,070,925 ",,"$1,739,291 ",,"$691,528 ",,"$2,436,070 ",,"$11,937,814 ",,$21.34 ,,$28.24 ,,$23.48 ,,$43.36 ,,$24.94 ,,No,,,,,
The Greater Cleveland Regional Transit Authority,Cleveland,OH,5015,50015,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,780,673",547,HR,DO,20,"199,726",,"158,375",,"248,584",,"24,338",,0,,"631,023",,103.3,,72.53,,120.48,,14.71,,0,,311.02,,"$4,033,678 ",,"$4,281,346 ",,"$6,796,551 ",,"$747,146 ",,"$15,858,721 ",,$20.20 ,,$27.03 ,,$27.34 ,,$30.70 ,,$25.13 ,,No,,,,,
The Greater Cleveland Regional Transit Authority,Cleveland,OH,5015,50015,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,780,673",547,RB,DO,16,"68,813",,"14,998",,"4,661",,"13,102",,0,,"101,574",,35.26,,8.37,,2.21,,8.61,,0,,54.45,,"$1,596,535 ",,"$417,346 ",,"$102,063 ",,"$565,712 ",,"$2,681,656 ",,$23.20 ,,$27.83 ,,$21.90 ,,$43.18 ,,$26.40 ,,No,,,,,
The Greater Cleveland Regional Transit Authority,Cleveland,OH,5015,50015,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,780,673",547,LR,DO,14,"95,840",,"53,424",,"83,854",,"17,036",,0,,"250,154",,50.11,,24.47,,40.64,,10.3,,0,,125.52,,"$2,063,764 ",,"$1,444,223 ",,"$2,292,675 ",,"$523,003 ",,"$6,323,665 ",,$21.53 ,,$27.03 ,,$27.34 ,,$30.70 ,,$25.28 ,,No,,,,,
"VRide, Inc. - Michigan",Farmington Hills,MI,5193,50193,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,"3,734,090",539,VP,DO,539,0,,0,,0,,"7,545",,0,,"7,545",,0,,0,,0,,7,,0,,7,,$0 ,,$0 ,,$0 ,,"$190,929 ",,"$190,929 ",,,,,,,,$25.31 ,,$25.31 ,,No,,,,,
San Francisco Bay Area Rapid Transit District,Oakland,CA,9003,90003,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,281,212",538,HR,DO,534,"2,285,246",,"1,021,474",,"1,373,994",,"769,473",,"644,810",,"6,094,997",,"1,222.00",,535,,658,,420,,342,,"3,177.00",,"$101,696,392 ",,"$43,430,435 ",,"$51,109,425 ",,"$37,278,536 ",,"$233,514,788 ",,$44.50 ,,$42.52 ,,$37.20 ,,$48.45 ,,$38.31 ,,No,,,,,
Pierce County Transportation Benefit Area Authority,Tacoma,WA,3,3,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,059,393",507,VP,DO,303,"16,878",,"7,388",,"2,430",,"9,407",,0,,"36,103",,9.4,,4,,1,,6,,0,,20.4,,"$510,464 ",,"$257,393 ",,"$43,052 ",,"$291,497 ",,"$1,102,406 ",,$30.24 ,,$34.84 ,,$17.72 ,,$30.99 ,,$30.54 ,,No,,,,,
Pierce County Transportation Benefit Area Authority,Tacoma,WA,3,3,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,059,393",507,MB,DO,116,"950,619",,"139,824",,"52,198",,"143,264",,0,,"1,285,905",,459,,74,,27,,77,,0,,637,,"$17,232,181 ",,"$2,073,683 ",,"$1,198,695 ",,"$4,791,795 ",,"$25,296,354 ",,$18.13 ,,$14.83 ,,$22.96 ,,$33.45 ,,$19.67 ,,No,,,,,
Pierce County Transportation Benefit Area Authority,Tacoma,WA,3,3,Independent Public Agency or Authority of Transit Service,Full Reporter,"3,059,393",507,DR,DO,30,"75,601",,"4,508",,"1,232",,"22,380",,0,,"103,721",,40.4,,2.4,,1,,11.9,,0,,55.7,,"$2,002,790 ",,"$203,887 ",,"$51,648 ",,"$637,551 ",,"$2,895,876 ",,$26.49 ,,$45.23 ,,$41.92 ,,$28.49 ,,$27.92 ,,No,,,,,
California Vanpool Authority,Hanford,CA,9230,90230,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"87,941",505,VP,DO,505,"7,644",,"10,236",,0,,"36,532",,0,,"54,412",,5,,5,,0,,19,,0,,29,,"$195,605 ",,"$207,937 ",,$0 ,,"$908,364 ",,"$1,311,906 ",,$25.59 ,,$20.31 ,,,,$24.86 ,,$24.11 ,,No,,,,,
Broward County Transit Division,Plantation,FL,4029,40029,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379",474,MB,DO,274,"1,591,188",,"379,108",,"23,197",,"178,625",,0,,"2,172,118",,735,,175,,10,,96,,0,,"1,016.00",,"$39,242,844 ",,"$11,783,674 ",,"$462,347 ",,"$5,433,614 ",,"$56,922,479 ",,$24.66 ,,$31.08 ,,$19.93 ,,$30.42 ,,$26.21 ,,No,,,,,
"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro",St. Louis,MO,7006,70006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,150,706",473,MB,DO,317,"1,985,777",,"422,194",,"148,692",,"252,001",,"2,302",,"2,810,966",,"1,013.45",,215.25,,89.38,,143.39,,1.19,,"1,462.66",,"$44,519,614 ",,"$11,010,692 ",,"$3,593,519 ",,"$7,728,316 ",,"$66,852,141 ",,$22.42 ,,$26.08 ,,$24.17 ,,$30.67 ,,$23.78 ,,No,,,,,
"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro",St. Louis,MO,7006,70006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,150,706",473,DR,DO,98,"502,544",,"59,795",,"6,568",,"29,001",,202,,"598,110",,244.66,,29.52,,3.24,,19.64,,0.14,,297.2,,"$8,309,965 ",,"$1,610,132 ",,"$175,426 ",,"$961,478 ",,"$11,057,001 ",,$16.54 ,,$26.93 ,,$26.71 ,,$33.15 ,,$18.49 ,,No,,,,,
"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, d.b.a.(St. Louis) Metro",St. Louis,MO,7006,70006,Independent Public Agency or Authority of Transit Service,Full Reporter,"2,150,706",473,LR,DO,58,"350,548",,"121,985",,"224,825",,"124,679",,"20,581",,"842,618",,240.85,,60.32,,110.01,,76.03,,11.68,,498.89,,"$8,595,324 ",,"$3,502,097 ",,"$6,723,693 ",,"$3,558,077 ",,"$22,379,191 ",,$24.52 ,,$28.71 ,,$29.91 ,,$28.54 ,,$26.56 ,,No,,,,,
City of Detroit Department of Transportation,Detroit,MI,5119,50119,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,734,090",454,MB,DO,229,"1,085,946",,"427,912",,"93,752",,"51,783",,0,,"1,659,393",,536,,174,,37,,33,,0,,780,,"$24,840,176 ",,"$12,976,116 ",,"$2,450,197 ",,"$1,414,542 ",,"$41,681,031 ",,$22.87 ,,$30.32 ,,$26.13 ,,$27.32 ,,$25.12 ,,No,,,,,
"Board of County Commissioners, Palm Beach County, PalmTran, Inc.",West Palm Beach,FL,4037,40037,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379",450,MB,DO,131,"693,479",,"173,687",,"7,242",,"126,396",,0,,"1,000,804",,345,,89,,3,,71,,0,,508,,"$13,922,840 ",,"$3,765,416 ",,"$219,815 ",,"$3,931,033 ",,"$21,839,104 ",,$20.08 ,,$21.68 ,,$30.35 ,,$31.10 ,,$21.82 ,,No,,,,,
Delaware Transit Corporation,Dover,DE,3075,30075,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,441,567",445,DR,DO,240,"812,099",,"89,285",,"11,449",,"124,779",,0,,"1,037,612",,385,,46,,7,,81,,0,,519,,"$15,280,220 ",,"$1,640,083 ",,"$244,523 ",,"$3,117,272 ",,"$20,282,098 ",,$18.82 ,,$18.37 ,,$21.36 ,,$24.98 ,,$19.55 ,,No,,,,,
Delaware Transit Corporation,Dover,DE,3075,30075,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,441,567",445,MB,DO,173,"623,321",,"160,108",,"8,253",,"89,945",,0,,"881,627",,329,,87,,5,,60,,0,,481,,"$13,882,170 ",,"$3,926,953 ",,"$166,883 ",,"$2,247,347 ",,"$20,223,353 ",,$22.27 ,,$24.53 ,,$20.22 ,,$24.99 ,,$22.94 ,,No,,,,,
Ben Franklin Transit,Richland,WA,18,18,Independent Public Agency or Authority of Transit Service,Full Reporter,"210,975",440,VP,DO,276,"8,498",,"4,401",,376,,"3,297",,0,,"16,572",,5,,2.75,,0.21,,2.28,,0,,10.24,,"$246,284 ",,"$105,642 ",,"$9,145 ",,"$106,389 ",,"$467,460 ",,$28.98 ,,$24.00 ,,$24.32 ,,$32.27 ,,$28.21 ,,No,,,,,
