5 Digit NTD ID,Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Full Time Vehicle Operations Hours Worked,Full Time Vehicle Maintenance Hours Worked,Full Time Non-Vehicle Maintenance Hours Worked,Full Time General Administration Maintenance Hours Worked,Total Full Time Operating Labor Hours Worked,Total Full Time Capital Labor Hours Worked,Total Full Time Hours Worked,Full Time Vehicle Operations Employee Count,Full Time Vehicle Maintenance Employee Count,Full Time Non-Vehicle Maintenance Employee Count,Full Time General Administration Employee Count,Total Full Time Operating Employee Count,Total Full Time Capital Employee Count,Total Full Time Employee Count,Part Time Vehicle Operations Hours Worked,Part Time Vehicle Maintenance Hours Worked,Part Time Non-Vehicle Maintenance Hours Worked,Part Time General Administration Hours Worked,Total Part Time Operating Labor Hours Worked,Total Part Time Capital Labor Hours Worked,Total Part Time Hours Worked,Part Time Vehicle Operations Employee Count,Part Time Vehicle Maintenance Employee Count,Part Time Non-Vehicle Maintenance Employee Count,Part Time General Administration Employee Count,Total Part Time Operating Employee Count,Total Part Time Capital Employee Count,Total Part Time Employee Count
50036,5036,Capital Area Transportation Authority,Full Reporter,Urban,MB,DO,"290,400","57,678","11,625","45,000","404,703",,"404,703",132.0,29.0,7.0,29.0,197.0,,197.0,"50,302",,,"6,000","56,302",,"56,302",42.0,,,9.3,51.3,,51.3
50036,5036,Capital Area Transportation Authority,Full Reporter,Urban,DR,DO,"72,585","8,058",,"16,250","96,893",,"96,893",35.0,4.0,,8.5,47.5,,47.5,"12,679",,,"1,874","14,553",,"14,553",10.0,,,2.0,12.0,,12.0
50039,5039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,MB,DO,"61,451","18,175","5,642","18,287","103,555",,"103,555",38.6,9.2,5.0,13.4,66.2,,66.2,,,,,0,,0,,,,,0.0,,0.0
50039,5039,Saginaw Transit Authority Regional Service,Full Reporter,Urban,DR,DO,"14,176","3,488","1,083","3,509","22,256",,"22,256",7.4,1.8,1.0,2.6,12.8,,12.8,,,,,0,,0,,,,,0.0,,0.0
50040,5040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,MB,DO,"317,747","75,225","8,483","64,476","465,931",,"465,931",163.4,50.5,4.9,37.8,256.6,,256.6,"27,799",,,,"27,799",,"27,799",30.0,,,,30.0,,30.0
50040,5040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,DR,DO,"13,757","1,949",228,"1,221","17,155",,"17,155",,,,,0.0,,0.0,,,,,0,,0,,,,,0.0,,0.0
50040,5040,Ann Arbor Area Transportation Authority,Full Reporter,Urban,CB,DO,800,769,145,320,"2,034",,"2,034",0.5,0.5,0.1,0.2,1.3,,1.3,"2,650",0,,,"2,650",,"2,650",2.0,,,,2.0,,2.0
50042,5042,East Chicago Transit,Full Reporter,Urban,MB,DO,"13,187","1,542","3,338","3,960","22,027",,"22,027",7.0,0.8,2.0,2.0,11.8,,11.8,,,,,0,,0,,,,,0.0,,0.0
50042,5042,East Chicago Transit,Full Reporter,Urban,DR,DO,"6,239",461,391,"1,530","8,621",,"8,621",3.0,0.3,0.2,1.0,4.5,,4.5,,,,,0,,0,,,,,0.0,,0.0
50043,5043,Metropolitan Evansville Transit System,Full Reporter,Urban,MB,DO,"89,225","13,947",401,"4,821","108,394",,"108,394",47.1,7.4,3.0,3.2,60.7,,60.7,"10,492","4,697","1,529",,"16,718",,"16,718",7.0,5.6,2.1,0.0,14.7,,14.7
50043,5043,Metropolitan Evansville Transit System,Full Reporter,Urban,DR,DO,"19,619","5,977",172,"3,018","28,786",0,"28,786",10.0,3.2,1.3,1.9,16.4,,16.4,"18,576","2,013",655,,"21,244",,"21,244",11.0,2.4,0.9,0.0,14.3,,14.3
50044,5044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,MB,DO,"142,289","18,098","2,109","7,343","169,839",,"169,839",75.2,9.7,1.0,3.9,89.8,,89.8,"1,904","3,906",608,,"6,418",,"6,418",1.6,3.7,0.3,,5.6,,5.6
50044,5044,Fort Wayne Public Transportation Corporation,Full Reporter,Urban,DR,DO,"39,851","1,843",596,"2,072","44,362",,"44,362",19.8,1.0,0.3,1.1,22.2,,22.2,437,"1,102",172,,"1,711",,"1,711",0.4,0.9,0.1,,1.4,,1.4
50045,5045,Gary Public Transportation Corporation,Full Reporter,Urban,MB,DO,"66,801","19,905","10,440","17,825","114,971",,"114,971",34.0,11.5,5.0,8.0,58.5,,58.5,"5,125",967,"1,052",820,"7,964",,"7,964",5.0,1.0,1.0,0.5,7.5,,7.5
50045,5045,Gary Public Transportation Corporation,Full Reporter,Urban,DR,DO,"15,299","5,309","1,048","5,108","26,764",,"26,764",12.0,3.0,0.5,2.5,18.0,,18.0,,,,820,820,,820,,,,0.5,0.5,,0.5
50047,5047,Bloomington-Normal Public Transit System,Full Reporter,Urban,MB,DO,"123,196","16,139","7,595","20,428","167,358",,"167,358",70.6,8.9,4.2,12.6,96.3,,96.3,"1,757",,,,"1,757",,"1,757",1.6,,,,1.6,,1.6
50047,5047,Bloomington-Normal Public Transit System,Full Reporter,Urban,DR,DO,"34,746","4,821","2,268","8,755","50,590",,"50,590",18.4,2.7,1.3,5.4,27.7,,27.7,495,,,,495,,495,0.4,,,,0.4,,0.4
50050,5050,Indianapolis and Marion County Public Transportation,Full Reporter,Urban,MB,DO,"730,042","121,225","74,803","87,385","1,013,455",,"1,013,455",386.0,59.0,37.0,52.0,534.0,,534.0,"2,352",,"1,459","3,180","6,991",,"6,991",2.0,,1.0,3.0,6.0,,6.0
50051,5051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,MB,DO,"164,647","27,837",,"12,962","205,446",850,"206,296",98.0,15.1,,6.5,119.5,0.9,120.5,"16,112",,,"1,357","17,469",0,"17,469",16.0,,,2.0,18.0,0.0,18.0
50051,5051,Greater Lafayette Public Transportation Corporation,Full Reporter,Urban,DR,DO,"13,037","1,756",,903,"15,696",54,"15,750",6.0,1.0,,0.5,7.5,0.1,7.5,,,,,0,,0,,,,,0.0,,0.0
50052,5052,South Bend Public Transportation Corporation,Full Reporter,Urban,MB,DO,"142,593","17,656","4,411","16,353","181,013",,"181,013",56.0,7.5,2.5,8.0,74.0,,74.0,"10,485",,857,317,"11,659",,"11,659",7.0,0.0,0.8,0.8,8.6,,8.6
50052,5052,South Bend Public Transportation Corporation,Full Reporter,Urban,DR,DO,"31,189","5,493","2,038","4,138","42,858",,"42,858",12.0,2.6,1.0,2.0,17.6,,17.6,0,0,219,,219,,219,0.0,0.0,0.2,,0.2,,0.2
50053,5053,Terre Haute Transit Utility,Full Reporter,Urban,MB,DO,"34,838","2,020","2,018","11,511","50,387",,"50,387",17.0,1.0,1.0,5.7,24.7,,24.7,"4,712","1,015","1,010","1,564","8,301",,"8,301",6.0,1.0,1.0,2.0,10.0,,10.0
50053,5053,Terre Haute Transit Utility,Full Reporter,Urban,DR,DO,"10,736","2,014","2,012","1,950","16,712",,"16,712",4.0,1.0,1.0,1.3,7.3,,7.3,"2,019","1,006",,,"3,025",,"3,025",2.0,1.0,,,3.0,,3.0
50054,5054,Muncie Indiana Transit System,Full Reporter,Urban,MB,DO,"68,740","9,941","1,629","12,480","92,790",,"92,790",32.0,5.0,1.0,8.0,46.0,,46.0,"7,868",,,0,"7,868",,"7,868",7.0,,,0.0,7.0,,7.0
50054,5054,Muncie Indiana Transit System,Full Reporter,Urban,DR,DO,"19,551","3,187",0,"4,593","27,331",,"27,331",9.0,1.5,0.0,3.0,13.5,,13.5,"5,911",,"1,082",,"6,993",,"6,993",4.0,,1.0,,5.0,,5.0
50056,5056,Greater Peoria Mass Transit District,Full Reporter,Urban,MB,DO,"200,965","65,011","6,037","29,070","301,083",,"301,083",108.0,37.0,3.0,15.0,163.0,,163.0,"12,537",,,,"12,537",,"12,537",22.0,,,,22.0,,22.0
50057,5057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,MB,DO,"193,770","30,736","2,429","23,040","249,975",,"249,975",98.0,16.5,1.3,12.4,128.2,,128.2,"13,451","6,933",,"4,736","25,120",,"25,120",13.0,5.0,,9.0,27.0,,27.0
50057,5057,Rock Island County Metropolitan Mass Transit District,Full Reporter,Urban,DR,DO,"7,258",,306,"3,011","10,575",,"10,575",4.0,,0.2,1.6,5.8,,5.8,"11,309",,,,"11,309",,"11,309",8.0,,,,8.0,,8.0
50058,5058,Rockford Mass Transit District,Full Reporter,Urban,MB,DO,"115,061","16,191","6,148","20,906","158,306",,"158,306",58.8,10.1,4.0,11.8,84.7,,84.7,"10,954","1,840",0,0,"12,794",,"12,794",6.4,1.2,,,7.6,,7.6
50058,5058,Rockford Mass Transit District,Full Reporter,Urban,DR,DO,"51,450","8,732","3,109","3,656","66,947",,"66,947",25.6,5.3,2.0,2.0,34.9,,34.9,"14,130","1,151",0,,"15,281",,"15,281",7.2,0.8,,,8.0,,8.0
50059,5059,Springfield Mass Transit District,Full Reporter,Urban,MB,DO,"107,790","38,382",,"15,520","161,692",,"161,692",56.0,20.1,,9.6,85.7,,85.7,"55,692",,,,"55,692",,"55,692",29.0,,,,29.0,,29.0
50059,5059,Springfield Mass Transit District,Full Reporter,Urban,DR,DO,"9,323","1,811",,"2,520","13,654",,"13,654",4.0,0.9,,1.4,6.3,,6.3,"37,322",,,,"37,322",,"37,322",23.0,,,,23.0,,23.0
50060,5060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,MB,DO,"266,939","71,627","9,068","29,819","377,453",,"377,453",153.3,39.0,5.0,16.0,213.3,,213.3,"130,511","3,098","5,912","10,117","149,638",,"149,638",101.9,3.1,4.0,9.7,118.7,,118.7
50060,5060,Champaign-Urbana Mass Transit District,Full Reporter,Urban,DR,DO,"15,046","2,587",473,"1,440","19,546",,"19,546",7.9,1.5,0.2,0.8,10.4,,10.4,"11,002","1,118",75,"1,600","13,795",,"13,795",9.0,1.1,1.0,1.0,12.1,,12.1
50061,5061,Decatur Public Transit System,Full Reporter,Urban,MB,DO,"82,871","11,571","9,473","4,723","108,638",,"108,638",47.2,6.4,4.8,3.0,61.4,,61.4,"8,198",,,,"8,198",,"8,198",4.0,,,,4.0,,4.0
50061,5061,Decatur Public Transit System,Full Reporter,Urban,DR,DO,"12,251","2,314","1,895","4,723","21,183",,"21,183",6.0,1.2,1.2,2.3,10.7,,10.7,,,,,0,,0,,,,,0.0,,0.0
50066,5066,Chicago Transit Authority,Full Reporter,Urban,MB,DO,"6,886,642","1,909,971","325,346","519,809","9,641,768","338,220","9,979,988","3,732.0","1,035.0",181.0,290.0,"5,238.0",190.0,"5,428.0","1,240,109",,,"7,453","1,247,562",,"1,247,562",801.0,0.0,,11.0,812.0,,812.0
50066,5066,Chicago Transit Authority,Full Reporter,Urban,HR,DO,"2,885,344","1,193,179","1,888,045","635,719","6,602,287","555,478","7,157,765","1,635.0",676.0,"1,069.0",357.0,"3,737.0",313.0,"4,050.0","1,203,796",,"1,063","9,208","1,214,067",,"1,214,067",787.0,,1.0,14.0,802.0,,802.0
50088,5088,Shoreline Metro,Full Reporter,Urban,MB,DO,"35,528","4,794",,"5,581","45,903",,"45,903",20.4,2.8,0.0,3.2,26.4,,26.4,"9,737",,"4,647",,"14,384",,"14,384",13.0,0.0,3.5,,16.5,,16.5
50088,5088,Shoreline Metro,Full Reporter,Urban,DR,DO,"3,619","2,055",,"2,505","8,179",,"8,179",2.0,1.2,0.0,1.4,4.6,,4.6,"14,070",0,"1,991",,"16,061",,"16,061",15.0,0.0,1.5,,16.5,,16.5
50096,5096,City of Waukesha Transit Commission,Full Reporter,Urban,MB,DO,"66,072","10,502","1,954","8,989","87,517",365,"87,882",32.1,5.7,1.0,4.9,43.7,0.2,43.9,"13,169","5,028",,,"18,197",,"18,197",8.6,3.6,,,12.2,,12.2
50096,5096,City of Waukesha Transit Commission,Full Reporter,Urban,DR,DO,"7,665",916,189,888,"9,658",,"9,658",3.9,0.5,0.1,0.5,5.0,,5.0,"2,144",559,,,"2,703",,"2,703",1.4,0.4,,,1.8,,1.8
50099,5099,Eau Claire Transit,Full Reporter,Urban,MB,DO,"49,797","7,952",,"6,840","64,589",,"64,589",25.0,5.0,,4.0,34.0,,34.0,"5,028",805,,279,"6,112",,"6,112",6.0,1.0,,1.0,8.0,,8.0
50103,5103,North Township of Lake County Dial-A-Ride,Full Reporter,Urban,DR,DO,"10,070",,,"4,013","14,083",,"14,083",5.0,,,3.0,8.0,,8.0,373,,,,373,,373,2.0,,,,2.0,,2.0
50104,5104,Northern Indiana Commuter Transportation District,Full Reporter,Urban,CR,DO,"256,060","223,744","105,982","52,363","638,149","45,116","683,265",117.0,112.0,52.0,29.0,310.0,21.0,331.0,"1,475",,,608,"2,083",,"2,083",6.0,,,1.0,7.0,,7.0
50110,5110,Bloomington Public Transportation Corporation,Full Reporter,Urban,MB,DO,"80,319","23,334","1,965","7,454","113,072",,"113,072",42.0,13.0,1.0,4.0,60.0,,60.0,"43,107","1,182",,,"44,289",,"44,289",29.0,1.0,,,30.0,,30.0
50110,5110,Bloomington Public Transportation Corporation,Full Reporter,Urban,DR,DO,"12,746","2,372",344,"2,011","17,473",,"17,473",7.0,1.2,0.2,1.0,9.4,,9.4,"8,824",0,0,0,"8,824",,"8,824",6.0,,,,6.0,,6.0
50113,5113,Pace - Suburban Bus Division,Full Reporter,Urban,MB,DO,"1,764,782","505,239","43,617","243,670","2,557,308","15,260","2,572,568",976.0,265.8,23.7,132.0,"1,397.5",7.3,"1,404.8","196,996","4,607","5,333","32,651","239,587",968,"240,555",158.4,5.0,3.0,21.0,187.4,0.9,188.3
50113,5113,Pace - Suburban Bus Division,Full Reporter,Urban,DR,DO,"10,890","2,675",373,"1,007","14,945",,"14,945",6.1,1.1,0.2,0.6,8.0,,8.0,"9,199",,,,"9,199",,"9,199",7.6,,,,7.6,,7.6
50113,5113,Pace - Suburban Bus Division,Full Reporter,Urban,VP,DO,,,,"55,809","55,809",,"55,809",,,,29.5,29.5,,29.5,,,,,0,,0,,,,,0.0,,0.0
50117,5117,Laketran,Full Reporter,Urban,DR,DO,"124,973","13,960","3,615","21,055","163,603",,"163,603",60.0,7.0,2.0,12.0,81.0,,81.0,"46,037",,,,"46,037",,"46,037",59.0,,,,59.0,,59.0
50117,5117,Laketran,Full Reporter,Urban,MB,DO,"45,279","3,807",750,"3,958","53,794",,"53,794",24.0,2.5,0.5,2.0,29.0,,29.0,"1,023",,,"2,017","3,040",,"3,040",2.0,,,6.0,8.0,,8.0
50117,5117,Laketran,Full Reporter,Urban,CB,DO,"29,464","4,230",750,"4,079","38,523",,"38,523",14.0,2.5,0.5,2.0,19.0,,19.0,600,,,,600,,600,3.0,,,,3.0,,3.0
50118,5118,Northeast Illinois Regional Commuter Railroad Corporation dba: Metra Rail,Full Reporter,Urban,CR,DO,"3,582,260","2,353,720","1,768,162","780,435","8,484,577","951,600","9,436,177","1,714.0","1,304.0",898.0,423.0,"4,339.0",488.0,"4,827.0",,,,,0,,0,,,,,0.0,,0.0
50119,5119,City of Detroit Department of Transportation,Full Reporter,Urban,MB,DO,"1,353,366","464,181","79,509","50,552","1,947,608",,"1,947,608",597.0,185.0,33.0,29.0,844.0,,844.0,,,,,0,,0,,,,,0.0,,0.0
50131,5131,"Opportunity Enterprises, Inc.",Full Reporter,Urban,DR,DO,"30,981",,52,"2,160","33,193",,"33,193",14.0,,0.0,1.0,15.0,,15.0,122,,,901,"1,023",,"1,023",2.0,,,2.0,4.0,,4.0
50141,5141,Detroit Transportation Corporation,Full Reporter,Urban,MG,DO,"140,607","61,586",,"33,474","235,667",,"235,667",81.0,22.0,,16.0,119.0,,119.0,,,,"2,593","2,593",,"2,593",,,,2.0,2.0,,2.0
50143,5143,Brunswick Transit Alternative,Full Reporter,Urban,MB,DO,"2,667",,,"1,138","3,805",,"3,805",1.5,,,2.3,3.8,,3.8,"6,370",,,,"6,370",,"6,370",6.0,,,,6.0,,6.0
50145,5145,City of Kokomo,Full Reporter,Urban,DR,DO,"7,773",711,0,728,"9,212",,"9,212",2.8,0.4,0.0,0.7,3.9,,3.9,"38,260",0,0,0,"38,260",,"38,260",21.0,0.0,0.0,0.0,21.0,,21.0
50145,5145,City of Kokomo,Full Reporter,Urban,MB,DO,"4,439",282,0,"2,300","7,021",,"7,021",1.2,0.2,0.0,1.2,2.5,,2.5,"12,870",0,0,0,"12,870",,"12,870",8.4,0.0,0.0,0.0,8.4,,8.4
50146,5146,Madison County Transit District,Full Reporter,Urban,VP,DO,,"2,030",,"8,769","10,799",,"10,799",,1.1,,3.7,4.8,,4.8,,,,,0,,0,,,,,0.0,,0.0
50148,5148,Blue Water Area Transportation Commission,Full Reporter,Urban,DR,DO,"49,758","14,552","5,399","7,252","76,961",,"76,961",26.0,8.0,2.7,4.0,40.7,,40.7,"51,650","9,233",696,,"61,579",,"61,579",46.1,6.0,1.3,,53.4,,53.4
50148,5148,Blue Water Area Transportation Commission,Full Reporter,Urban,MB,DO,"22,315","6,526","2,421","3,253","34,515",,"34,515",11.7,3.6,1.2,1.8,18.3,,18.3,"23,164","4,141",312,,"27,617",,"27,617",20.7,2.7,0.6,,24.0,,24.0
50148,5148,Blue Water Area Transportation Commission,Full Reporter,Urban,CB,DO,"2,460",719,266,356,"3,801",,"3,801",1.3,0.4,0.1,0.2,2.0,,2.0,"2,553",456,34,,"3,043",,"3,043",2.3,0.3,0.1,,2.7,,2.7
50157,5157,Butler County Regional Transit Authority,Full Reporter,Urban,MB,DO,"2,933",418,74,930,"4,355",,"4,355",1.5,0.2,0.1,0.5,2.3,,2.3,"47,877","2,194",207,"1,451","51,729",,"51,729",26.7,1.1,0.2,1.0,29.0,,29.0
50157,5157,Butler County Regional Transit Authority,Full Reporter,Urban,DR,DO,"2,798",553,88,"2,410","5,849",,"5,849",1.4,0.3,0.1,1.2,3.0,,3.0,"45,680","2,903",284,"3,766","52,633",,"52,633",25.5,1.5,0.3,2.5,29.7,,29.7
50157,5157,Butler County Regional Transit Authority,Full Reporter,Urban,CB,DO,"2,072",584,96,553,"3,305",,"3,305",1.1,0.3,0.1,0.3,1.7,,1.7,"33,813","3,063",297,862,"38,035",,"38,035",18.9,1.6,0.3,0.6,21.3,,21.3
50158,5158,University of Michigan Parking and Transportation Services,Full Reporter,Urban,MB,DO,"141,603","19,824",,"6,057","167,484",,"167,484",69.4,11.4,,3.3,84.1,,84.1,"50,176",,,,"50,176",,"50,176",73.0,,,,73.0,,73.0
50161,5161,Ozaukee County Transit Services,Full Reporter,Urban,CB,DO,"13,767","2,102",238,932,"17,039",,"17,039",5.6,1.1,0.1,0.6,7.4,,7.4,,,,,0,,0,,,,,0.0,,0.0
50166,5166,Clermont Transportation Connection,Full Reporter,Urban,DR,DO,"31,320",,,"1,548","32,868",,"32,868",17.0,,,1.0,18.0,,18.0,"1,298",,,,"1,298",,"1,298",1.0,,,,1.0,,1.0
50166,5166,Clermont Transportation Connection,Full Reporter,Urban,MB,DO,"15,848",,,"2,192","18,040",,"18,040",10.0,,,1.0,11.0,,11.0,,,,,0,,0,,,,,0.0,,0.0
50167,5167,"South Lake County Community Services, Inc.",Full Reporter,Urban,DR,DO,"33,150",,,"1,277","34,427",,"34,427",17.0,,,0.8,17.8,,17.8,874,,,"1,150","2,024",,"2,024",1.0,,,1.0,2.0,,2.0
50179,5179,"Porter County Aging and Community Services, Inc.",Full Reporter,Urban,DR,DO,"16,980",,,"4,847","21,827",,"21,827",10.0,,,3.0,13.0,,13.0,"1,881",,,,"1,881",,"1,881",5.0,,,,5.0,,5.0
50184,5184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,MB,DO,"40,766","1,246","1,246","8,391","51,649",,"51,649",23.0,0.5,0.5,5.0,29.0,,29.0,"10,564",273,273,749,"11,859",,"11,859",11.0,0.3,0.3,0.5,12.0,,12.0
50184,5184,Macatawa Area Express Transportation Authority,Full Reporter,Urban,DR,DO,"37,226","1,138","1,138","7,662","47,164",,"47,164",21.0,0.5,0.5,4.0,26.0,,26.0,"9,647",249,249,684,"10,829",,"10,829",10.0,0.3,0.3,0.5,11.0,,11.0
50193,5193,"VRide, Inc. - Michigan",Full Reporter,Urban,VP,DO,,,,"8,579","8,579",,"8,579",,,,7.0,7.0,,7.0,,,,,0,,0,,,,,0.0,,0.0
50198,5198,Medina County Public Transit,Full Reporter,Urban,DR,DO,"13,126",,0,"2,073","15,199",,"15,199",8.5,,0.0,1.3,9.8,,9.8,"19,747",,0,,"19,747",,"19,747",19.9,,0.0,,19.9,,19.9
50198,5198,Medina County Public Transit,Full Reporter,Urban,MB,DO,"7,235",,,931,"8,166",,"8,166",4.5,,,0.6,5.1,,5.1,"8,082",,0,,"8,082",,"8,082",7.1,,0.0,,7.1,,7.1
50199,5199,Delaware County Transit Board,Full Reporter,Urban,MB,DO,"16,290","2,324",,"7,955","26,569",,"26,569",10.0,1.3,,5.0,16.3,,16.3,"12,300",565,,,"12,865",,"12,865",13.0,0.7,,,13.7,,13.7
50199,5199,Delaware County Transit Board,Full Reporter,Urban,DR,DO,"8,366","1,193",,"4,085","13,644",,"13,644",5.0,0.7,,2.0,7.7,,7.7,"6,317",290,,,"6,607",,"6,607",6.0,0.3,,,6.3,,6.3
50211,5211,Rides Mass Transit District,Full Reporter,Urban,MB,DO,"316,113","37,128",,"47,773","401,014",0,"401,014",174.0,19.0,,27.0,220.0,0.0,220.0,"2,231","1,113",,371,"3,715",0,"3,715",2.0,1.0,,1.0,4.0,,4.0
50515,5218,University of Minnesota Transit,Full Reporter,Urban,DR,DO,"4,557",0,,"1,664","6,221",,"6,221",3.0,0.0,,2.0,5.0,,5.0,"1,522",,,,"1,522",,"1,522",4.0,,,,4.0,,4.0
60006,6006,Mass Transit Department - City of El Paso,Full Reporter,Urban,MB,DO,"931,557","238,689","34,885","62,283","1,267,414",,"1,267,414",452.8,130.0,19.0,40.0,641.8,,641.8,,,,,0,,0,,,,,0.0,,0.0
60007,6007,Fort Worth Transportation Authority,Full Reporter,Urban,MB,DO,"478,666","156,873","69,498","146,390","851,427",,"851,427",233.0,75.0,33.0,69.0,410.0,,410.0,,,0,"4,160","4,160",,"4,160",,,0.0,4.0,4.0,,4.0
60007,6007,Fort Worth Transportation Authority,Full Reporter,Urban,DR,DO,"111,264","18,887","27,716","61,224","219,091",,"219,091",51.0,8.0,13.0,29.0,101.0,,101.0,,,,"2,080","2,080",,"2,080",,,,2.0,2.0,,2.0
60008,6008,"Metropolitan Transit Authority of Harris County, Texas",Full Reporter,Urban,MB,DO,"3,465,297","1,139,781","290,224","693,261","5,588,563","95,254","5,683,817","1,635.2",560.8,149.2,362.0,"2,707.1",49.6,"2,756.7","54,427",,,"2,864","57,291",,"57,291",47.8,,0.0,,47.8,,47.8
60008,6008,"Metropolitan Transit Authority of Harris County, Texas",Full Reporter,Urban,LR,DO,"460,347","204,723","219,498","95,029","979,597","19,849","999,446",207.9,96.6,98.0,49.6,452.1,9.8,461.9,,,,,0,,0,,,,,0.0,,0.0
60008,6008,"Metropolitan Transit Authority of Harris County, Texas",Full Reporter,Urban,CB,DO,"448,085","147,381","37,528","89,643","722,637","12,317","734,954",211.4,72.5,19.3,46.8,350.0,6.4,356.5,"7,038",,,370,"7,408",,"7,408",6.2,,,0.0,6.2,,6.2
60009,6009,"Laredo Transit Management, Inc.",Full Reporter,Urban,MB,DO,"171,708","48,202","18,590","12,398","250,898",,"250,898",86.0,28.0,12.0,8.0,134.0,,134.0,"22,204",,,,"22,204",,"22,204",17.0,,,,17.0,,17.0
60009,6009,"Laredo Transit Management, Inc.",Full Reporter,Urban,DR,DO,"42,129","6,589","4,641","3,100","56,459",,"56,459",22.0,4.0,3.0,1.7,30.7,,30.7,,,,,0,,0,,,,,0.0,,0.0
60010,6010,"City Transit Management Company, Inc.",Full Reporter,Urban,MB,DO,"118,754","56,481","4,169","14,778","194,182",,"194,182",59.0,28.0,2.1,7.2,96.3,,96.3,"56,779",,,,"56,779",,"56,779",56.0,,,,56.0,,56.0
60010,6010,"City Transit Management Company, Inc.",Full Reporter,Urban,DR,DO,"65,226","17,907","2,575","4,551","90,259",,"90,259",32.0,9.0,1.4,2.3,44.7,,44.7,,,,,0,,0,,,,,0.0,,0.0
60011,6011,VIA Metropolitan Transit,Full Reporter,Urban,MB,DO,"2,092,196","502,835","150,119","347,721","3,092,871",,"3,092,871",975.1,274.3,82.1,197.1,"1,528.5",,"1,528.5","221,969",,,"15,371","237,340",,"237,340",198.9,,,14.7,213.6,,213.6
60011,6011,VIA Metropolitan Transit,Full Reporter,Urban,DR,DO,"418,318","48,897","5,014","47,539","519,768",,"519,768",198.4,30.9,2.7,27.3,259.2,,259.2,"10,862",,,584,"11,446",,"11,446",6.7,,,0.2,7.0,,7.0
60012,6012,"Waco Transit System, Inc.",Full Reporter,Urban,MB,DO,"81,428","14,522","8,043","14,170","118,163",,"118,163",44.8,5.6,4.8,9.8,65.0,,65.0,"40,518",814,344,,"41,676",,"41,676",38.4,1.4,0.8,,40.6,,40.6
60012,6012,"Waco Transit System, Inc.",Full Reporter,Urban,DR,DO,"20,357","3,630","2,011","3,269","29,267",,"29,267",11.2,1.4,1.2,2.2,16.0,,16.0,"10,129",204,344,,"10,677",,"10,677",9.6,0.4,0.2,,10.2,,10.2
60014,6014,City of Brownsville - Brownsville Metro,Full Reporter,Urban,MB,DO,"88,288","5,599","20,300","11,748","125,935",,"125,935",45.0,2.5,12.0,7.0,66.5,,66.5,616,"2,677",,,"3,293",,"3,293",1.0,2.5,,,3.5,,3.5
60014,6014,City of Brownsville - Brownsville Metro,Full Reporter,Urban,DR,DO,"21,283","1,007","3,654","2,554","28,498",,"28,498",10.0,0.5,2.0,1.0,13.5,,13.5,,482,,,482,,482,,0.5,,,0.5,,0.5
60017,6017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,MB,DO,"217,699","64,466","16,667","45,885","344,717",,"344,717",123.4,38.4,9.9,30.5,202.2,,202.2,"6,000",,,"2,624","8,624",,"8,624",4.0,,,3.0,7.0,,7.0
60017,6017,Central Oklahoma Transportation and Parking Authority,Full Reporter,Urban,DR,DO,"37,630","16,117","1,852","7,948","63,547",,"63,547",18.6,9.6,1.1,4.5,33.8,,33.8,,,,,0,,0,,,,,0.0,,0.0
60018,6018,Metropolitan Tulsa Transit Authority,Full Reporter,Urban,MB,DO,"261,190","59,533",,"60,504","381,227",,"381,227",114.0,28.0,,34.0,176.0,,176.0,261,,,"2,630","2,891",,"2,891",1.0,,,3.0,4.0,,4.0
60019,6019,City of Albuquerque Transit Department,Full Reporter,Urban,MB,DO,"584,080","155,547","19,587","65,974","825,188",,"825,188",269.2,85.0,12.0,34.4,400.6,,400.6,,,,,0,,0,,,,,0.0,,0.0
60019,6019,City of Albuquerque Transit Department,Full Reporter,Urban,DR,DO,"172,049","13,790","4,897","16,494","207,230",,"207,230",82.8,8.0,3.0,8.6,102.4,,102.4,,,,,0,,0,,,,,0.0,,0.0
60022,6022,Capital Area Transit System,Full Reporter,Urban,MB,DO,"358,399","88,693","30,422","77,147","554,661",,"554,661",170.0,41.0,14.0,35.0,260.0,,260.0,"3,127",,,"13,789","16,916",,"16,916",4.0,0.0,0.0,31.0,35.0,,35.0
60024,6024,Shreveport Area Transit System,Full Reporter,Urban,MB,DO,"205,621","32,977","23,131","13,468","275,197",,"275,197",94.1,15.3,10.2,6.8,126.4,,126.4,,,,,0,,0,,,,,0.0,,0.0
60024,6024,Shreveport Area Transit System,Full Reporter,Urban,DR,DO,"43,670","5,645","4,970","7,130","61,415",,"61,415",21.0,2.7,2.2,3.8,29.7,,29.7,,,,,0,,0,,,,,0.0,,0.0
