Last Report Year,AgencyID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,25,25,Salem Area Mass Transit District(Cherriots),Active,Full Reporter,Salem,OR,2010,"Salem, OR",156,76,"236,632",Existing 2017,DR,PT,Operating,,,,,,,,,,11,12,12,33,33,22,24,180,123,119,157,136,158,144,165,185,195,205
2017,25,25,Salem Area Mass Transit District(Cherriots),Active,Full Reporter,Salem,OR,2010,"Salem, OR",156,76,"236,632",Existing 2017,MB,DO,Operating,39,42,44,44,44,41,43,44,46,54,69,70,56,60,63,61,61,59,59,59,53,53,54,54,53,53,53
2017,25,25,Salem Area Mass Transit District(Cherriots),Active,Full Reporter,Salem,OR,2010,"Salem, OR",156,76,"236,632",Existing 2017,VP,PT,Operating,,,,,,,,,,,,,,,6,7,9,8,13,12,15,21,24,28,31,28,30
2017,28,28,Pierce County Ferry Operations(Pierce County Ferry),Active,Full Reporter,Tacoma,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,FB,DO,Discontinued,1,1,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,28,28,Pierce County Ferry Operations(Pierce County Ferry),Active,Full Reporter,Tacoma,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,FB,PT,Operating,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,44,44,49,40,43
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,59,52,52,52,53,54,54
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,DR,PT,Operating,,,,0,,,,,,,,,,,,,49,49,49,49,49,49,49,45,45,45,41
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,MB,DO,Operating,72,77,76,80,101,108,114,133,138,138,121,121,142,142,144,147,148,153,164,164,142,142,82,93,93,106,108
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,MB,PT,Discontinued,,73,74,76,76,76,81,81,96,96,96,96,95,96,71,71,72,77,77,77,0,0,,0,,,
2017,29,29,Snohomish County Public Transportation Benefit Area Corporation(Community Transit),Active,Full Reporter,Everett,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,VP,DO,Operating,45,62,70,60,,159,218,242,243,271,278,256,236,229,263,286,313,365,350,337,360,364,366,373,368,364,375
2017,30,0T30,Chickaloon Native Village(CATs),Active,Reduced Reporter,Chickaloon,AK,2010,Alaska Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3
2017,30,0T30,Chickaloon Native Village(CATs),Active,Reduced Reporter,Chickaloon,AK,2010,Alaska Non-UZA,0,0,0,Existing 2017,OT,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,31,0T31,Shoshone-Bannock Tribes (SBTDOT),Active,Reduced Reporter,Fort Hall,ID,2010,Idaho Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,6,12,12
2016,32,,Skokomish Indian Tribe,Inactive,Reduced Reporter,,WA,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,2,2,
2016,32,,Skokomish Indian Tribe,Inactive,Reduced Reporter,,WA,2010,,,,,Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,1,2,,
2017,33,0R03-021,Senior Services of Snohomish County(Senior Services),Active,Rural Reporter,Mukilteo,WA,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,6,9,10,10
2017,34,34,Rogue Valley Transportation District(RVTD),Active,Full Reporter,Medford,OR,2010,"Medford, OR",213,65,"154,081",Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,3,4,3,,,,,,,0,0,,0,,,
2017,34,34,Rogue Valley Transportation District(RVTD),Active,Full Reporter,Medford,OR,2010,"Medford, OR",213,65,"154,081",Existing 2017,DR,PT,Operating,,,5,15,15,16,16,18,18,16,23,23,48,15,12,39,23,21,21,22,22,21,19,21,22,20,20
2017,34,34,Rogue Valley Transportation District(RVTD),Active,Full Reporter,Medford,OR,2010,"Medford, OR",213,65,"154,081",Existing 2017,MB,DO,Operating,19,12,15,10,9,9,7,17,18,17,19,19,20,21,18,22,23,22,17,19,20,19,19,19,19,18,20
2017,35,35,Washington State Ferries(WSF),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,FB,DO,Operating,21,21,25,25,24,24,24,27,27,28,22,22,23,23,22,22,22,22,19,18,18,19,19,19,19,19,19
2017,36,0T36,Makah Tribal Council,Active,Reduced Reporter,Neah Bay ,WA,2010,Washington Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
1998,38,38,"Community and Rural Transportation, Inc.",Inactive,Full Reporter,Idaho Falls,ID,1990,"Idaho Falls, ID",362,21,"56,356",Pre 2017,DR,DO,Discontinued,,,,16,15,16,16,17,,,,,,,,,,,,,,,,,,,
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,174,177,179,183,190,205,208
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,44,48,48,48,48,47,48
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,CR,PT,Operating,,,,,,,,,,14,15,21,26,23,30,31,35,38,56,56,56,56,62,52,62,67,70
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,LR,DO,Operating,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,26,26,26,34,50,50
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,LR,PT,Discontinued,,,,,,,,,,,,,,,,,,,26,26,26,0,,0,,,
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,156,167,168,177,0,0,,0,,,
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,MB,PT,Building,,,,,,,,,0,,,,,,180,188,29,36,37,36,0,0,,0,,,0
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,SR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
2017,40,40,Central Puget Sound Regional Transit Authority(ST),Active,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Existing 2017,TB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,
2017,41,41,Alaska Railroad Corporation(ARRC),Active,Full Reporter,Anchorage,AK,2010,"Anchorage, AK",149,85,"251,243",Existing 2017,AR,DO,Operating,,,,,,,,,,,39,33,38,41,57,57,57,57,37,36,30,30,32,32,39,39,40
2017,42,42,Targhee Regional Public Transit Authority(TRPTA),Active,Reduced Reporter,Idaho Falls,ID,2010,"Idaho Falls, ID",321,45,"90,733",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,5,,,5,21,20,20,20,17,15,14,16
2017,42,42,Targhee Regional Public Transit Authority(TRPTA),Active,Reduced Reporter,Idaho Falls,ID,2010,"Idaho Falls, ID",321,45,"90,733",Existing 2017,DR,PT,Discontinued,,,,,,,,,,13,13,13,,,,,,,,,0,0,,0,,,
2017,42,42,Targhee Regional Public Transit Authority(TRPTA),Active,Reduced Reporter,Idaho Falls,ID,2010,"Idaho Falls, ID",321,45,"90,733",Existing 2017,MB,DO,Operating,,,,,,,,,,,,3,,,,5,,,4,7,4,4,4,4,4,5,5
2017,42,42,Targhee Regional Public Transit Authority(TRPTA),Active,Reduced Reporter,Idaho Falls,ID,2010,"Idaho Falls, ID",321,45,"90,733",Existing 2017,MB,PT,Discontinued,,,,,,,,,,3,4,4,,,,,,,,,0,0,,0,,,
2017,43,43,Link Transit,Active,Full Reporter,Wenatchee,WA,2010,"Wenatchee, WA",412,31,"67,227",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,15,15,15,18,19,14,14,17,14,14,14,14,13,12
2017,43,43,Link Transit,Active,Full Reporter,Wenatchee,WA,2010,"Wenatchee, WA",412,31,"67,227",Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,1,5,8,9,9,8,8,8,5,4,1,1,1,1
2017,43,43,Link Transit,Active,Full Reporter,Wenatchee,WA,2010,"Wenatchee, WA",412,31,"67,227",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,23,23,29,32,35,32,33,33,31,30,28,30,30,30
2017,43,43,Link Transit,Active,Full Reporter,Wenatchee,WA,2010,"Wenatchee, WA",412,31,"67,227",Existing 2017,VP,DO,Discontinued,,,,,,,,,,,,,,,,,3,2,2,,0,0,,0,,,
2017,44,44,Skagit Transit,Active,Full Reporter,Burlington,WA,2010,"Mount Vernon, WA",435,34,"62,966",Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,4,4,5,5,5,5
2017,44,44,Skagit Transit,Active,Full Reporter,Burlington,WA,2010,"Mount Vernon, WA",435,34,"62,966",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,13,12,12,15,14,16,16,16,16,13,14,16,20,19
2017,44,44,Skagit Transit,Active,Full Reporter,Burlington,WA,2010,"Mount Vernon, WA",435,34,"62,966",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,8,10,13,12,13,14,14,16,13,15,15,15,15,16
2017,44,44,Skagit Transit,Active,Full Reporter,Burlington,WA,2010,"Mount Vernon, WA",435,34,"62,966",Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,8,18,26,30,38,38,36,41,47,49,51,50,50,45
2017,45,45,Fairbanks North Star Borough Transit(MACS),Active,Reduced Reporter,Fairbanks,AK,2010,"Fairbanks, AK",425,55,"64,513",Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
2017,45,45,Fairbanks North Star Borough Transit(MACS),Active,Reduced Reporter,Fairbanks,AK,2010,"Fairbanks, AK",425,55,"64,513",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,4,4,5,5,6,6,6,6,6,5,5,5,5,7
2017,45,45,Fairbanks North Star Borough Transit(MACS),Active,Reduced Reporter,Fairbanks,AK,2010,"Fairbanks, AK",425,55,"64,513",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,7,7,7,7,8,8,8,8,10,10,11,11,10,10
2017,45,45,Fairbanks North Star Borough Transit(MACS),Active,Reduced Reporter,Fairbanks,AK,2010,"Fairbanks, AK",425,55,"64,513",Existing 2017,VP,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,0,,0,,,
2017,46,46,South Metro Area Regional Transit(SMART),Active,Full Reporter,Wilsonville,OR,2010,"Portland, OR-WA",24,524,"1,849,898",Existing 2017,DR,DO,Operating,,,,,,,,,,,,3,3,3,5,5,5,5,5,6,6,6,5,5,5,5,6
2017,46,46,South Metro Area Regional Transit(SMART),Active,Full Reporter,Wilsonville,OR,2010,"Portland, OR-WA",24,524,"1,849,898",Existing 2017,MB,DO,Operating,,,,,,,,,,,,9,10,10,10,10,10,10,14,14,14,14,13,13,13,13,12
2017,47,47,City of Corvallis(CTS),Active,Full Reporter,Corvallis,OR,2010,"Corvallis, OR",436,21,"62,433",Existing 2017,DR,PT,Separate,,,,,,,,,,,,,,,,,,,2,,0,2,0,0,,0,0
2017,47,47,City of Corvallis(CTS),Active,Full Reporter,Corvallis,OR,2010,"Corvallis, OR",436,21,"62,433",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,10,10,10,10,11,11,11,11,11
2017,48,48,Lewiston Transit System(LTS),Active,Reduced Reporter,Lewiston,ID,2010,"Lewiston, ID-WA",483,28,"51,924",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2
2017,48,48,Lewiston Transit System(LTS),Active,Reduced Reporter,Lewiston,ID,2010,"Lewiston, ID-WA",483,28,"51,924",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2
2015,49,49,"vRide, Inc. - Anchorage",Inactive,Full Reporter,Anchorage,AK,2010,"Anchorage, AK",149,85,"251,243",Pre 2017,VP,DO,Discontinued,,,,,,,,,,,,,,,,41,42,52,54,56,66,66,67,66,66,,
2011,50,50,"City of Bend, Bend Area Transit(BAT)",Inactive,Reduced Reporter,Bend,OR,2010,"Bend, OR",344,40,"83,794",Pre 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,15,10,10,10,10,,,,,,
2011,50,50,"City of Bend, Bend Area Transit(BAT)",Inactive,Reduced Reporter,Bend,OR,2010,"Bend, OR",344,40,"83,794",Pre 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,7,7,7,8,9,,,,,,
2017,51,51,Asotin County PTBA(PTBA),Active,Reduced Reporter,Clarkston,WA,2010,"Lewiston, ID-WA",483,28,"51,924",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2
2017,51,51,Asotin County PTBA(PTBA),Active,Reduced Reporter,Clarkston,WA,2010,"Lewiston, ID-WA",483,28,"51,924",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3
2017,51,51,Asotin County PTBA(PTBA),Active,Reduced Reporter,Clarkston,WA,2010,"Lewiston, ID-WA",483,28,"51,924",Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,,,,,9,10,7,8,8,7
2012,52,52,Metro(Metro),Inactive,Reduced Reporter,Portland,OR,2010,"Portland, OR-WA",24,524,"1,849,898",Pre 2017,VP,PT,Discontinued,,,,,,,,,,,,,,,,,,,32,20,19,19,,,,,
2017,53,53,Coeur d'Alene Tribe dba Citylink Transit(Citylink),Active,Reduced Reporter,Worley,ID,2010,"Coeur d'Alene, ID",304,47,"98,378",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2
2017,53,53,Coeur d'Alene Tribe dba Citylink Transit(Citylink),Active,Reduced Reporter,Worley,ID,2010,"Coeur d'Alene, ID",304,47,"98,378",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5
2015,54,54,King County Ferry District(KCFD),Inactive,Full Reporter,Seattle,WA,2010,"Seattle, WA",14,"1,010","3,059,393",Pre 2017,FB,DO,Discontinued,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,2,,
2017,55,55,Kootenai County(KC),Active,Reduced Reporter,Coeur d'Alene,ID,2010,"Coeur d'Alene, ID",304,47,"98,378",Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,8,11,9,5,5,5
2017,55,55,Kootenai County(KC),Active,Reduced Reporter,Coeur d'Alene,ID,2010,"Coeur d'Alene, ID",304,47,"98,378",Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,4,2,2,2,2,
2012,56,56,Port of Kingston(POK),Inactive,Full Reporter,Kingston,WA,2010,Non-UZA,0,,,Pre 2017,FB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2017,57,57,Central Oregon Intergovernmental Council(Cascades East Transit),Active,Full Reporter,Bend,OR,2010,"Bend, OR",344,40,"83,794",Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,13,12,11,10,14,12
2017,57,57,Central Oregon Intergovernmental Council(Cascades East Transit),Active,Full Reporter,Bend,OR,2010,"Bend, OR",344,40,"83,794",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,21,21,12,12,11,9
2017,57,57,Central Oregon Intergovernmental Council(Cascades East Transit),Active,Full Reporter,Bend,OR,2010,"Bend, OR",344,40,"83,794",Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,9,10
2017,57,57,Central Oregon Intergovernmental Council(Cascades East Transit),Active,Full Reporter,Bend,OR,2010,"Bend, OR",344,40,"83,794",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
2017,57,57,Central Oregon Intergovernmental Council(Cascades East Transit),Active,Full Reporter,Bend,OR,2010,"Bend, OR",344,40,"83,794",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,7,9,9,9,12,12
2017,58,58,City of Portland(PBOT),Active,Full Reporter,Portland,OR,2010,"Portland, OR-WA",24,524,"1,849,898",Existing 2017,SR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,7,,0,,,
2017,58,58,City of Portland(PBOT),Active,Full Reporter,Portland,OR,2010,"Portland, OR-WA",24,524,"1,849,898",Existing 2017,SR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,11,11,12,14,14
2017,58,58,City of Portland(PBOT),Active,Full Reporter,Portland,OR,2010,"Portland, OR-WA",24,524,"1,849,898",Existing 2017,TR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2
2017,59,59,Josephine County(JCT),Active,Reduced Reporter,Grants Pass,OR,2010,"Grants Pass, OR",494,27,"50,520",Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,3,3,3,7,7,5
2017,59,59,Josephine County(JCT),Active,Reduced Reporter,Grants Pass,OR,2010,"Grants Pass, OR",494,27,"50,520",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,3,3,5,5,5,5
2017,59,59,Josephine County(JCT),Active,Reduced Reporter,Grants Pass,OR,2010,"Grants Pass, OR",494,27,"50,520",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,9,9,9,4,4,4
2017,59,59,Josephine County(JCT),Active,Reduced Reporter,Grants Pass,OR,2010,"Grants Pass, OR",494,27,"50,520",Existing 2017,OT,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,60,60,The Tulalip Tribes of Washington(TTT),Active,Reduced Reporter,Tulalip,WA,2010,"Marysville, WA",225,82,"145,140",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1
2017,61,61,City of Albany(ATS),Active,Reduced Reporter,Albany,OR,2010,"Albany, OR",459,24,"56,997",Existing 2017,CB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,61,61,City of Albany(ATS),Active,Reduced Reporter,Albany,OR,2010,"Albany, OR",459,24,"56,997",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,9,9
2017,61,61,City of Albany(ATS),Active,Reduced Reporter,Albany,OR,2010,"Albany, OR",459,24,"56,997",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,4,4
2017,63,63,City of Milton-Freewater,Active,Reduced Reporter,MiltonFreewater,OR,2010,"Walla Walla, WA-OR",464,28,"55,805",Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,63,63,City of Milton-Freewater,Active,Reduced Reporter,MiltonFreewater,OR,2010,"Walla Walla, WA-OR",464,28,"55,805",Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1
2017,63,63,City of Milton-Freewater,Active,Reduced Reporter,MiltonFreewater,OR,2010,"Walla Walla, WA-OR",464,28,"55,805",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1
2017,64,64,Valley Transit(VT),Active,Reduced Reporter,Walla Walla,WA,2010,"Walla Walla, WA-OR",464,28,"55,805",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7
2017,64,64,Valley Transit(VT),Active,Reduced Reporter,Walla Walla,WA,2010,"Walla Walla, WA-OR",464,28,"55,805",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,13,13,11,11,11,11
2017,64,64,Valley Transit(VT),Active,Reduced Reporter,Walla Walla,WA,2010,"Walla Walla, WA-OR",464,28,"55,805",Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,3,3
2017,65,65,Benton County(BCSTF),Active,Reduced Reporter,Corvallis,OR,2010,"Corvallis, OR",436,21,"62,433",Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,4,4,7,7,7
2017,65,65,Benton County(BCSTF),Active,Reduced Reporter,Corvallis,OR,2010,"Corvallis, OR",436,21,"62,433",Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,14,14,14,14,15
2017,75,0T05,Confederated Tribes of the Grand Ronde Community of Oregon(CTGR),Active,Reduced Reporter,Grand Ronde,OR,2010,Oregon Non-UZA,0,0,0,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,85,0T08,Gulkana Village Council(SET),Active,Reduced Reporter,Gakona,AK,2010,Alaska Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2
2017,85,0T08,Gulkana Village Council(SET),Active,Reduced Reporter,Gakona,AK,2010,Alaska Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3
2017,95,0T11,Lummi Nation(LIBC),Active,Reduced Reporter,Bellingham,WA,2010,Washington Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3
2017,103,0T16,Squaxin Island Tribe,Active,Reduced Reporter,Shelton,WA,2010,Washington Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3
2017,111,0T03,Confederated Tribes and Bands of The Yakama Nation(CTABOTYN),Active,Reduced Reporter,Toppenish,WA,2010,Washington Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2
2017,111,0T03,Confederated Tribes and Bands of The Yakama Nation(CTABOTYN),Active,Reduced Reporter,Toppenish,WA,2010,Washington Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,3,5,3
2017,119,0T06,Confederated Tribes of the Umatilla Indian Reservation(CTUIR),Active,Reduced Reporter,Pendleton,OR,2010,Oregon Non-UZA,0,0,0,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5
2017,119,0T06,Confederated Tribes of the Umatilla Indian Reservation(CTUIR),Active,Reduced Reporter,Pendleton,OR,2010,Oregon Non-UZA,0,0,0,Existing 2017,CB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,7,5,,
2017,119,0T06,Confederated Tribes of the Umatilla Indian Reservation(CTUIR),Active,Reduced Reporter,Pendleton,OR,2010,Oregon Non-UZA,0,0,0,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,119,0T06,Confederated Tribes of the Umatilla Indian Reservation(CTUIR),Active,Reduced Reporter,Pendleton,OR,2010,Oregon Non-UZA,0,0,0,Existing 2017,DT,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,
2017,119,0T06,Confederated Tribes of the Umatilla Indian Reservation(CTUIR),Active,Reduced Reporter,Pendleton,OR,2010,Oregon Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3
2017,119,0T06,Confederated Tribes of the Umatilla Indian Reservation(CTUIR),Active,Reduced Reporter,Pendleton,OR,2010,Oregon Non-UZA,0,0,0,Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
2017,127,0T07,Cowlitz Indian Tribe(CITDOT),Active,Reduced Reporter,Longview,WA,2010,Washington Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,4
2017,135,0T12,Nez Perce Tribe,Active,Reduced Reporter,Lapwai,ID,2010,Idaho Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2017,135,0T12,Nez Perce Tribe,Active,Reduced Reporter,Lapwai,ID,2010,Idaho Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3
2017,159,0T18,Tetlin Village Council,Active,Reduced Reporter,Tok,AK,2010,Alaska Non-UZA,0,0,0,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,159,0T18,Tetlin Village Council,Active,Reduced Reporter,Tok,AK,2010,Alaska Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2015,167,0T19,Native Village of Crooked Creek,Inactive,Reduced Reporter,,AK,2010,,,,,Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
2017,175,0T20,Manley Village Council(MVC),Active,Reduced Reporter,Manley Hot Springs,AK,2010,Alaska Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2017,183,0T21,Quinault Tribe of the Quinault Reservation(QIN),Active,Reduced Reporter,Taholah,WA,2010,Washington Non-UZA,0,0,0,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2
2017,183,0T21,Quinault Tribe of the Quinault Reservation(QIN),Active,Reduced Reporter,Taholah,WA,2010,Washington Non-UZA,0,0,0,Existing 2017,MB,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,3,,,
2017,199,0T23,Seldovia Village Tribe(SVT),Active,Reduced Reporter,Seldovia,AK,2010,Alaska Non-UZA,0,0,0,Existing 2017,FB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
